2026-01-23T13:30:40+00:00	ok	400.92			
2026-01-23T13:30:45+00:00	ok	449.91			
2026-01-23T13:30:50+00:00	ok	568.44			
2026-01-23T13:30:55+00:00	ok	426.45			
2026-01-23T13:31:01+00:00	ok	339.93			
2026-01-23T13:31:06+00:00	ok	407.83			
2026-01-23T13:31:11+00:00	ok	393.15			
2026-01-23T13:31:16+00:00	ok	300.76			
2026-01-23T13:31:21+00:00	ok	307.98			
2026-01-23T13:31:26+00:00	ok	339.96			
2026-01-23T13:31:32+00:00	ok	238.75			
2026-01-23T13:31:37+00:00	ok	302.9			
2026-01-23T13:31:42+00:00	ok	287.92			
2026-01-23T13:31:47+00:00	ok	307.13			
2026-01-23T13:31:52+00:00	ok	327.61			
2026-01-23T13:31:57+00:00	ok	436.57			
2026-01-23T13:32:02+00:00	ok	376.43			
2026-01-23T13:32:07+00:00	ok	517			
2026-01-23T13:32:12+00:00	ok	345.18			
2026-01-23T13:32:17+00:00	ok	376.27			
2026-01-23T13:32:22+00:00	ok	289.82			
2026-01-23T13:32:27+00:00	ok	330.93			
2026-01-23T13:32:32+00:00	ok	294.99			
2026-01-23T13:32:38+00:00	ok	235.49			
2026-01-23T13:32:43+00:00	ok	366.83			
2026-01-23T13:32:48+00:00	ok	421.67			
2026-01-23T13:32:53+00:00	ok	294.9			
2026-01-23T13:32:58+00:00	ok	306.58			
2026-01-23T13:33:03+00:00	ok	252.48			
2026-01-23T13:33:08+00:00	ok	435.67			
2026-01-23T13:33:13+00:00	ok	391.19			
2026-01-23T13:33:18+00:00	ok	335.49			
2026-01-23T13:33:23+00:00	ok	333.46			
2026-01-23T13:33:28+00:00	ok	459.17			
2026-01-23T13:33:33+00:00	ok	418.7			
2026-01-23T13:33:38+00:00	ok	416.52			
2026-01-23T13:33:44+00:00	ok	292.38			
2026-01-23T13:33:49+00:00	ok	303.55			
2026-01-23T13:33:54+00:00	ok	431.05			
2026-01-23T13:33:59+00:00	ok	261.6			
2026-01-23T13:34:04+00:00	ok	549.58			
2026-01-23T13:34:09+00:00	ok	364.25			
2026-01-23T13:34:14+00:00	ok	330.48			
2026-01-23T13:34:19+00:00	ok	257.54			
2026-01-23T13:34:24+00:00	ok	437.18			
2026-01-23T13:34:29+00:00	ok	337.82			
2026-01-23T13:34:34+00:00	ok	397.76			
2026-01-23T13:34:39+00:00	ok	394.04			
2026-01-23T13:34:44+00:00	ok	427.86			
2026-01-23T13:34:50+00:00	ok	456.76			
2026-01-23T13:34:55+00:00	ok	431.75			
2026-01-23T13:35:00+00:00	ok	297.92			
2026-01-23T13:35:05+00:00	ok	381.82			
2026-01-23T13:35:10+00:00	ok	398.87			
2026-01-23T13:35:15+00:00	ok	279.11			
2026-01-23T13:35:20+00:00	ok	313.3			
2026-01-23T13:35:26+00:00	ok	316.03			
2026-01-23T13:35:31+00:00	ok	299.27			
2026-01-23T13:35:36+00:00	ok	277.29			
2026-01-23T13:35:41+00:00	ok	300.62			
2026-01-23T13:35:46+00:00	ok	290.75			
2026-01-23T13:35:51+00:00	ok	446.65			
2026-01-23T13:35:56+00:00	ok	324.8			
2026-01-23T13:36:01+00:00	ok	362.62			
2026-01-23T13:36:06+00:00	ok	283.46			
2026-01-23T13:36:11+00:00	ok	284.52			
2026-01-23T13:36:16+00:00	ok	322.89			
2026-01-23T13:36:21+00:00	ok	295.12			
2026-01-23T13:36:26+00:00	ok	291.5			
2026-01-23T13:36:31+00:00	ok	317.45			
2026-01-23T13:36:36+00:00	ok	268.12			
2026-01-23T13:36:42+00:00	ok	372.92			
2026-01-23T13:36:47+00:00	ok	350.7			
2026-01-23T13:36:52+00:00	ok	354.78			
2026-01-23T13:36:57+00:00	ok	247.98			
2026-01-23T13:37:02+00:00	ok	389.82			
2026-01-23T13:37:07+00:00	ok	346.38			
2026-01-23T13:37:12+00:00	ok	404.46			
2026-01-23T13:37:18+00:00	ok	425.13			
2026-01-23T13:37:23+00:00	ok	404.56			
